"GF","W","A1","A2","A3","A4","A5","A6","A7","A8","A9","A10","A11","A12","MaxPd","MaxV2d","MaxV3d","MaxM2d","MaxM3d","MaxTd","MaxPc","MaxV2c","MaxV3c","MaxM2c","MaxM3c","MaxTc","U1","U2","U3","R1","R2","R3"
"4","205812.25286221","8708.965529355","16470.145893938","15302.988439762","19254.394531046","21681.058262138","21800.912896832","20459.494880822","18718.228128716","20208.796296489","17300.310214123","17118.830101414","8788.127687575","16987280.590652","4690634.3245545","875451.67668429","711502533.9128","1439187391.771","27646591.925508","9313958.4771921","3875510.5591955","600654.60260535","327752034.46026","1193837528.0144","18356801.528418","0.186940259","1.517861809","0.00033012","0.001725405","6.017E-6","6.017E-6"
"4","214574.31318736","9549.809441932","15274.969078724","17207.95933157","21489.274738571","22163.336824419","18946.373747251","20307.03817427","22573.580890843","21724.221375565","17288.576216654","18914.857028099","9134.316339459","16995314.13123","4690570.1753503","875288.58109025","711339172.82524","1440217863.0852","27646385.16458","9317823.9265882","3876515.41242","601034.12157292","327987968.75149","1193864052.4452","18276413.192105","0.186961426","1.517869866","0.000330121","0.001725456","5.991E-6","5.991E-6"
"3","219111.27230755","12032.881449539","16927.713419678","15252.134225173","20590.097873054","22753.938860373","22831.087663213","19021.265735462","22170.153529154","21564.389488485","18785.114352538","18656.522063075","8525.97364781","4282080.5579837","1781972.3935787","219535.29125467","72628229.318175","588443652.76228","2282427.168868","4726389.2457468","33049.566124695","84413.64238971","76605380.46866","16414171.04176","19131759.69235","0.00470789","0.000986695","-0.003302354","1.913E-6","6.271E-6","6.271E-6"
"4","208494.2398915","9927.909162762","16390.479183982","14961.499791706","20434.748803864","21373.783735388","21553.948219544","19589.759319995","22125.822590753","19890.835473488","16968.543676699","15408.820886644","9868.089046674","16989857.568622","4690929.2560453","875257.91582277","711349305.96953","1439544541.2126","27647502.758109","9317163.1736168","3876108.5188457","601926.38637349","328542660.03603","1193755635.6835","18452032.517691","0.187011189","1.517848547","0.000330121","0.001725396","6.048E-6","6.048E-6"
"3","216792.51181019","11403.330057818","17523.558965813","16165.496248572","18779.654757335","21486.127456397","23032.613060448","21540.811569114","22295.724765459","21607.448127877","17596.198664758","17381.685896541","7979.862240061","4279269.0388914","1781862.5488351","219114.98504453","72379973.097727","588585509.45447","2284398.249672","4728608.4720441","33254.944766357","86160.044574817","78190240.451645","16645128.270586","19308011.69422","0.004805289","0.000960622","-0.003302354","1.864E-6","6.329E-6","6.329E-6"
"3","200254.39049532","10366.463690414","15275.901579444","18128.42540747","19758.991249671","20620.57887046","20094.799906302","18707.671190317","18943.643338827","18940.504676438","15242.755484324","16379.92451348","7794.730588172","4259864.8484542","1769998.9749988","215890.34350591","70871353.7201","585534198.9553","2238475.3300809","4712913.0575642","30168.262194042","77702.51596523","70515033.238445","15193078.122729","17368251.8109","0.004333599","0.00087657","-0.003302357","1.751E-6","5.693E-6","5.693E-6"
"1","221019.07057083","11271.084389223","18372.138258796","18024.108369387","20824.411532714","21172.14901599","20293.62163773","22326.187726715","22606.423273634","21568.917118625","18180.665595224","14802.25411253","11577.109540258","4281026.1459459","1781391.0988803","219597.22840901","72438443.808753","588833508.14345","2280078.1918415","4727190.198502","33156.009590391","84266.608583402","76471947.289436","16603494.528358","19029140.486398","0.004699689","0.000965808","-0.003302355","1.921E-6","6.237E-6","6.237E-6"
"2","217562.5654754","11047.269115799","16430.836346332","18876.420629079","21981.591377695","20169.124343402","22120.663473602","19612.828551339","22095.553953005","22000.288496872","16205.512143162","17147.525365684","9874.951679427","4277043.9392905","1776129.3560065","218074.45736628","71517181.482675","587765316.8107","2261602.7110444","4723248.312979","32591.870021796","82165.528256315","74565216.892604","16126923.939383","18318915.438329","0.004582508","0.000949454","-0.003302355","1.87E-6","6.004E-6","6.004E-6"
"4","214847.75950353","11880.448088541","18684.988009113","17296.127462022","21035.798454061","20996.536563748","21783.679664365","18717.951963806","18745.215559494","21933.553660572","16606.894394478","17595.472864078","9571.092819247","16988450.257259","4689130.6210989","875104.39879142","711259582.64535","1439367014.9283","27641045.135915","9313053.9332351","3875391.6180066","599405.04276167","326975224.7572","1193803684.1977","18061683.919155","0.186870569","1.517858433","0.000330121","0.001725444","5.92E-6","5.92E-6"
"1","206455.49538724","10157.803249275","17286.060399887","15769.202522352","19544.581833008","20960.815555278","19794.702898467","21326.951929417","18994.708406327","21463.171199812","15386.780661155","16772.924102751","8997.792629508","4264143.5348107","1771454.1915166","216072.15965661","70949622.744844","585798683.01607","2246247.0185078","4715954.5603887","31035.117502671","79758.927326231","72381226.548553","15356685.65054","17711481.853328","0.004448288","0.000886563","-0.003302356","1.758E-6","5.805E-6","5.805E-6"
"4","207312.73034751","10587.617168402","16810.044167674","15659.689044178","19108.883327624","20107.657715066","19811.18578348","19586.719011985","20584.972423686","22115.582792784","16403.843780271","15614.229777767","10922.305354589","16983463.363759","4684304.9073453","873773.94510172","710341687.43679","1438474194.6705","27627181.275227","9310933.7869136","3874966.215245","597996.36266733","326099495.29879","1193541689.6146","17421791.540043","0.186792005","1.517816393","0.000330121","0.001725345","5.71E-6","5.71E-6"
"4","215401.96714703","8330.137178769","15866.698566564","18907.362328279","22095.404062431","20872.606892386","20211.602871442","22301.60475653","19427.213687214","19569.728169431","16814.105737075","19020.371125748","11985.131771165","16991852.60592","4688396.9775095","874721.07864489","710950819.62055","1439683584.7292","27640964.08746","9317191.3047273","3876129.2369427","600771.80619793","327824896.02678","1193814083.2805","18137717.526491","0.186946796","1.517860994","0.000330121","0.001725424","5.945E-6","5.945E-6"
"1","207861.86532102","7813.567390176","17886.139150119","15555.132677052","21575.487367794","21915.295828943","19681.948075272","20077.56322133","19950.990039837","20474.958583276","15179.870655449","16365.071850091","11385.840481685","4267129.7233892","1772938.3525153","216858.49626739","71286346.674","586443694.43622","2250088.180721","4717087.3371583","31280.838558832","79920.460070361","72527817.513851","15587991.006979","17826626.177628","0.004457297","0.000896005","-0.003302355","1.787E-6","5.843E-6","5.843E-6"
"2","215123.66950134","9336.974257013","14955.735273966","16742.803979323","20787.346428994","22294.939453879","20685.592949895","19724.227125626","20775.194825244","22469.555999413","17576.944496582","18731.506858224","11042.847853184","4276232.4362433","1776176.9847571","217958.47336887","71733185.297338","587342994.63027","2262064.1747811","4721509.791179","32276.044200821","81515.333639565","73975165.277904","15925387.087026","18283683.315044","0.004546246","0.00094546","-0.003302355","1.869E-6","5.993E-6","5.993E-6"
"3","220205.70038451","10858.529751022","16806.568972084","16473.028072054","22575.488336563","21576.985321102","20873.967052062","22371.942570388","22050.985095744","23045.65380102","17494.228457812","15404.843138831","10673.479815826","4283356.7640131","1781162.1894885","219612.84596867","72307592.261287","589013964.91066","2279938.9077033","4728333.4800443","33519.057711622","84746.584442474","76907525.381544","16673822.795534","19040632.778473","0.004726458","0.00096838","-0.003302354","1.928E-6","6.241E-6","6.241E-6"
"4","210991.02401521","8981.503451883","15419.803755892","18402.898493888","21163.148950001","20504.322568219","22470.772688461","18755.426458428","22268.873326607","19583.199726718","15425.865253972","16577.864607329","11437.344733809","16991103.532726","4690973.9897416","875275.34990049","711364839.76827","1440147987.222","27646613.675156","9318062.6378383","3876166.9102494","601447.87852619","328245187.65719","1193807224.493","18385962.987755","0.186984502","1.517857122","0.000330121","0.001725423","6.026E-6","6.026E-6"
"2","212002.70217927","9406.80338954","18165.067657577","15207.945241526","19321.834587155","19101.245141864","21327.90097916","19770.337641167","21938.59593621","20161.181535289","18112.779159729","18423.093585817","11065.917324231","4267045.7935624","1773813.685397","216985.24031566","71306121.176263","586614948.03105","2253209.1905252","4718491.4944785","31338.063574823","80595.947426833","73140822.28985","15717558.803359","17971794.272012","0.00449497","0.000902329","-0.003302355","1.784E-6","5.891E-6","5.891E-6"
"4","202576.75905781","8925.438751882","14826.703230147","16827.648988167","19331.859726553","19675.965693675","18847.469641589","22829.119823002","20156.404310539","22469.740194327","14791.373432442","15947.026315768","7948.008949717","16986426.128341","4689383.2714372","875171.68933246","711335388.85034","1439448419.1169","27641660.10474","9313800.8376506","3875404.7781858","599631.63964099","327116092.48361","1193727049.4402","18111566.808488","0.186883207","1.517843554","0.000330122","0.001725414","5.936E-6","5.936E-6"
"3","209739.4713645","8336.687613266","15784.643193667","14930.07577674","20657.308740047","21089.480982852","19763.033609629","20768.74493788","21097.940384308","22008.688213676","17961.760841116","17592.12224082","9748.984830495","4272067.5844613","1774593.0659889","217501.36976947","71378961.487668","587217869.89665","2255285.8861468","4720794.91204","31874.918580655","80923.996890786","73438527.178387","15907435.187622","18061875.019617","0.004513266","0.000921372","-0.003302355","1.822E-6","5.92E-6","5.92E-6"
"2","215237.45040053","11763.503671164","17884.380880069","17937.732700907","19801.082834682","19341.787312081","18703.373179717","21219.362861258","21062.561147861","20301.44240588","18927.894028063","17482.877674063","10811.451704789","4268265.2079567","1774306.4103222","217244.338062","71455507.761254","586717852.29045","2254508.0513003","4717739.2097191","31200.921100423","80183.114258578","72766176.189659","15675732.4349","17995523.992977","0.004471946","0.00091925","-0.003302356","1.838E-6","5.898E-6","5.898E-6"
"1","214555.76679116","9528.862825019","16285.269805307","17295.930016111","19229.081212201","22310.402363369","22989.716787276","21832.716477069","21816.649307576","19722.922762257","17884.933048717","15028.239636448","10631.042549813","4279372.1953192","1783582.8601888","219570.80377533","72631102.168696","588616407.21447","2289341.712857","4729139.3703296","33346.177225342","86691.13260148","78672202.835842","16641085.068796","19499233.287274","0.004834909","0.000962136","-0.003302354","1.878E-6","6.391E-6","6.391E-6"
"4","212843.27230409","9466.358852326","15218.707609782","17193.258705946","20072.530351264","19223.844550321","22953.176483949","22328.187191752","22234.927975686","18891.747850376","16872.606399727","17686.48306153","10701.44327143","16993091.977562","4695462.6813101","876263.33171445","711968907.80934","1440385915.5336","27663231.385835","9321025.5738373","3876732.702464","604444.43570868","330108047.37281","1193931022.3472","19148766.983994","0.187151625","1.517876167","0.000330122","0.001725438","6.276E-6","6.276E-6"
"3","216461.92846905","11517.282089519","17975.55596719","16225.755952233","19040.489745999","21944.034337908","21800.277556735","20607.280966112","19604.019839168","22555.48461637","18898.978637395","15870.881133795","10421.887626632","4276752.4378206","1777691.7283754","218087.21794063","71989384.682785","587303325.58572","2268234.8037758","4722301.4940074","32296.356962318","82316.014113742","74701782.80822","15946395.767246","18554630.334022","0.004590901","0.000967072","-0.003302355","1.875E-6","6.082E-6","6.082E-6"
"1","216151.42854383","8124.275035951","18438.986016391","17994.550246071","20796.396071024","18983.42451719","21114.039591976","20847.963010392","23060.7690662","20416.576036249","17861.434916384","16355.79861097","12157.215425029","4275603.1741626","1778254.9011687","218506.94630576","72062558.383295","587773432.14325","2269039.2452716","4722441.621886","32301.533496191","82270.234084594","74660237.431768","16164151.593294","18567826.913619","0.004588348","0.000951938","-0.003302354","1.881E-6","6.086E-6","6.086E-6"
"3","213242.86323625","11599.724183639","15403.723483681","18081.671654234","22430.751971082","21822.118461065","19205.540154008","20181.950951816","21577.386541559","19253.776416663","16210.003447827","17672.218228689","9803.997741984","4273291.531211","1773603.0370102","217161.69546193","71282086.390095","587080546.26611","2253741.3137629","4720697.3105808","31884.721616443","80768.517227245","73297429.383724","15851649.81701","17974243.364097","0.004504595","0.000930923","-0.003302355","1.822E-6","5.891E-6","5.891E-6"
